id,slug,title,username,upvote_count,view_count,average_rating,share_count,genre,thumbnail_url
1206,03c0747bebedc676f1d2a73322708e65cfee3cf5,"I’m sitting in the Roman sunshine writing. Where are you in the world and what are you doing_ Love, Robin #leadership #productivity #service #writing #routine #sunshine",kinha,0,4,25,0,Lifestyle / Travel,https://video-cdn.socialverseapp.com/kinha_c5adf594-c1e0-47a1-b9bc-bf0630de7428.0000002.jpg
1207,a50e2a224a0176418fe0b0a9a1d54aed092cb64f,Women love it when you make plans… 💯 - Credits_ YMH Studios #relationshipadviceformen #relationshipsadvice #relationshiptip #relationshipadvicefortheguys #realtalks,kinha,1,3,31,0,Talk Show/Discussion,https://video-cdn.socialverseapp.com/kinha_b5283e1f-40c5-4aff-9786-ed8835ef77af.0000002.jpg
1208,df45f0b4abcae8341c0293432e040d8e71d9fdb1,Agree or disagree_ #dailywisdom #learningontiktok #motivation,kinha,1,9,41,2,Motivational/Inspirational,https://video-cdn.socialverseapp.com/kinha_22eb6c3a-a90b-448a-92d1-a168ce563c5a.0000002.jpg
1209,a7491f67366332bc9565ab9b2d66564349a9a849,Mind coloring… never thought of it that way. #wisdom #daikymotivation #dailyinspiration,kinha,0,6,29,0,"Educational, Psychology",https://video-cdn.socialverseapp.com/kinha_5b47c9fc-d911-4bbe-a596-1887c8533393.0000002.jpg
1210,ad58a722a151fce237d992f07910af069730b7cc,Every master was once a beginner. And every pro began as an amateur. So start now. And stay patient.#leadership #productivity #service #beginner #amateur #master,kinha,1,6,3,0,Motivational Speech,https://video-cdn.socialverseapp.com/kinha_d45ba0c5-18eb-4d7a-bed3-234d21cd38fe.0000002.jpg
1211,987e800f4be15ff61ade3b2c506788453d2562be,“Time has the power to change…” 🤍 - Speaker_ KingNels - #personalgrowthmindset #successquote #mindsetquote #mindsetgrowth #realtalks,kinha,0,6,26,0,motivational speech,https://video-cdn.socialverseapp.com/kinha_779b6f99-fbda-422e-a14b-1f599d98941c.0000002.jpg
1212,fac19f19b5449153fcb559c72945ce885c5a8129,“She has to handle that…” 💯 - Dan Blizerian - Credits_ Full Send - #relationshipsadvice #relationshiptip #relationshipsadviceforwomen #realtalks #danblizerian,kinha,2,2,29,0,educational dialogue,https://video-cdn.socialverseapp.com/kinha_88ce8ef3-4c9a-4e26-b810-b970138f89c1.0000002.jpg
1213,1f5fd46f6b4189a8fd4b4666ccfc0f35eec1c92d,Type YES if you agree 🙏🏽 #leadership #productivity #service #critics,kinha,1,4,27,0,Motivational Speech,https://video-cdn.socialverseapp.com/kinha_1b8c72e0-fbca-4768-b416-afbf82e7582f.0000002.jpg
1214,1246306a15208506331c2c98c9deeeaa2e0a7ce3,The person who quit. #inspiration #dailymotivation #wisdom,kinha,3,20,38,1,Motivational Speaking,https://video-cdn.socialverseapp.com/kinha_59556b8e-1621-45f4-845d-79083e8a678c.0000002.jpg
1215,9cd52e9b59d42a957817aa4438799f4f8590ac87,“Your solution is separate but equal…_” 🤔 - Candace Owens - #woke #candaceowens #activists,kinha,0,7,36,0,Debate/Panel Discussion,https://video-cdn.socialverseapp.com/kinha_76eda5f4-2317-4396-8d4f-a1fdf504e078.0000002.jpg
1216,73c04881e7184b2f18da443be0556baee434e072,Strive for true vitality…#dailywisdom #inspostories #motivation,kinha,1,4,28,0,Psychological Analysis / Self-Help,https://video-cdn.socialverseapp.com/kinha_2a78d153-dbb5-4db2-9d88-4556ef07bd45.0000002.jpg
1217,9c19c03acff1fffa3649ec6df87bb0e0201dbb5d,Writing of gratitude in a journal allows you to relive the more beautiful parts of your life on a daily basis.#leadership #productivity #service,kinha,0,8,39,0,motivational,https://video-cdn.socialverseapp.com/kinha_07f0ae93-ff5f-44d1-9934-30ca7301214b.0000002.jpg
1218,3dc88c80357d35fc5906bc500c9bf21a8b660ed7,“If you have the qualities…” 🤍 - Sara Al Madani - #relationshipsadvice #relationshiptip #relationshipgoal #relationshipsadviceforwomen #realtalks #saraalmadani,kinha,1,5,21,0,self-help/relationship advice,https://video-cdn.socialverseapp.com/kinha_5fbcbad5-020c-49c5-a46a-64faf8a36009.0000002.jpg
1219,d0b5099dcaeb629396e7d4fa0f9505344f402c79,"Small steps, huge victories… Physical health is just as important as mental. ##dailymotivation##inspiration##wisdom",kinha,0,7,40,0,motivational,https://video-cdn.socialverseapp.com/kinha_f5d5912c-dfcc-4532-86cb-b680f1c1928f.0000002.jpg
1220,e0f2634de2d0659b07c0aabb351df3209560d5b6,The discomfort of change is always better than the heartbreak of complacency.#leadership #productivity #service,kinha,1,4,28,0,motivational,https://video-cdn.socialverseapp.com/kinha_1545d063-3983-44b5-ac41-a6a1cd09d1a0.0000002.jpg
1221,9eedeb6b6f21e82b2635d1bfb98254047a8e1b83,“A guy can have…” 😬 - Matt Rife - #relationshipsadvice #relationshiptip #relationshipadviceforwomen #adviceforwomen #friendshipquote #realtalks #mattrife #comedy,kinha,0,5,28,0,Stand-Up Comedy,https://video-cdn.socialverseapp.com/kinha_3c6165aa-0e0a-4e30-92af-83ae1ade7470.0000002.jpg
1223,87d42b1a6d36a19eaad78b970b2f52b172f46c4c,"As you rise in human maturity, you’ll be less interested in trivial pursuits.And you will ascend toward a happiness that knows few bounds. And a peace that requires no luxuries",kinha,0,4,22,0,Motivational/Inspirational,https://video-cdn.socialverseapp.com/kinha_892d3c4f-4724-46ed-894d-2302227ca10f.0000002.jpg
1224,75d5959cd2fda5dcbebcb4a3380a4a58131d80c4,Early morning exercise. The world’s greatest medicine. Do you agree_✌🏽#leadership #productivity #service #workout #exercise #medicine,kinha,0,7,42,0,Fitness/Motivational,https://video-cdn.socialverseapp.com/kinha_fb98defe-c101-4347-8fec-2852a01ce0bb.0000002.jpg
1225,ec66e2a782eb832c2e880ccacdd38f07134d271f,Insufficient sleep predicts… 🤯 - Matthew Walker - #lifeadvices #sleepingadvice #insufficientsleep #sleepadvice #matthewwalker,kinha,0,11,13,0,Educational/Health Discussion,https://video-cdn.socialverseapp.com/kinha_783c6ee3-a83c-411d-8d01-a044f28eddf7.0000002.jpg
1226,88b0f17f9c6db843ecd9621bf567750857d5cd0c,Wisdom comes from knowing that what others say about you is not your reality. It’s their reality. #dailywisdom #inspiration #dailyawakenings,kinha,0,15,35,0,Educational/Informational,https://video-cdn.socialverseapp.com/kinha_4adba5de-a487-4720-b6f2-ffe3eb7efafc.0000002.jpg
1227,6be50ebfb4490ccbfe8c9e1076301c7cd86bb98e,Hope… sometimes its all we have. #wisdom #motivation #dailyinspiration,kinha,1,7,25,0,Inspirational/Emotional Documentary,https://video-cdn.socialverseapp.com/kinha_1a85bfc7-32f6-4d56-b78b-6edcee4eeeaa.0000002.jpg
1228,c8e797b87986187694af7b3509d64397ef5f4f26,“If there is a God…” 🤔 Neil DeGrasse Tyson - #god #godquote #believeingod #realtalks #neildegrassetyson,kinha,0,4,33,0,Philosophy/Religion,https://video-cdn.socialverseapp.com/kinha_4cea0a2b-6c70-4a8d-8fb4-35b83bb24086.0000002.jpg
1229,5a5ccaae8450f4875c0973dd45a8889358f4ee9c,A quick video on honoring + reclaiming your native genius. 🙏🏽 #leadership #productivity #service #howtowininlife,kinha,0,0,25,0,Motivational,https://video-cdn.socialverseapp.com/kinha_0414b4b4-f0db-4743-a921-706a850084ee.0000002.jpg
1230,e6010a5dab8c7179e558f8236d8e0540555cb48d,Many talk of “hustle” these days. But the idea that working longer and harder makes you more productive and better is outdated.This quick episode walks you through my philosophy on this essential insight,kinha,0,3,37,0,Motivational Speech,https://video-cdn.socialverseapp.com/kinha_f2ecce78-0c97-412c-bd60-1a2776e527ad.0000002.jpg
1231,ab79136ec1fe8d82cb38f079b45d47643d8e0b8a,The fact you are alive is incredible. My hope is tou never take it for granted. #inspiration #motivation #dailywisdom,kinha,1,8,22,0,motivational monologue,https://video-cdn.socialverseapp.com/kinha_fb4575ab-4f45-4361-9fcf-79202ca7c5f0.0000002.jpg
1232,90c6900b891b6d02ea4034e960ebac781af02173,How to overcome addictions… 🤯 - Tony Robbins - Credits_ Lewis Howes - #addictions #overcomingaddiction #realtalks #tonyrobbins,kinha,0,2,40,0,Educational / Motivational,https://video-cdn.socialverseapp.com/kinha_166b81d1-c3bb-4da9-a873-a2ba63d04452.0000002.jpg
1233,2a404975132a2f8989e0fc422d312b6a3dc1e222,“We are actors…” #dailywisdom #inspiration #motivation,kinha,0,4,40,0,"Educational, Philosophical Discussion",https://video-cdn.socialverseapp.com/kinha_68d92cac-809e-4a17-a820-f8fcc2e5ae16.0000002.jpg
1234,30d15c62604237a75f8537bb9142a8b8f703db2f,What is the _one thing_ that 40% of your level of happiness depends upon_#leadership #productivity #service #happiness #happy #parents #mindset #dailyroutine,kinha,1,5,24,0,Educational/Inspirational,https://video-cdn.socialverseapp.com/kinha_2172a271-bc27-4a9b-b0cd-8b740ab75592.0000002.jpg
1235,83eef545c86e1dd05760b0565f309a76b14081a3,“You have created the groundwork…” 💔 - Sadia Khan - Credits_ Untempered Podcast - #relationshipadvice #relationshiptip #relationshipquote #relationshipgoal #realtalks #sadiakhan,kinha,0,7,40,1,Educational / Motivational,https://video-cdn.socialverseapp.com/kinha_0b83c241-4ccf-4ae8-8ddc-f1eb1eb12120.0000002.jpg
1236,785651bc14ed3a05899a04487128da30e02eff3c,‘Love thyself’. #motivation #inspiration #dailywisdom,kinha,2,4,23,1,Philosophical Reflection,https://video-cdn.socialverseapp.com/kinha_562e5f50-bed3-499b-b182-7b894501a709.0000002.jpg
1237,531cfec2b56c9893257491ab90c599704adecdc2,In this video I'll teach you how to go from victimhoodto leadership. #leadership #productivity #service #heroism,kinha,2,4,29,0,Motivational Speaking,https://video-cdn.socialverseapp.com/kinha_5c55144d-39bd-4d6e-b39d-13bb335109cc.0000002.jpg
1238,a6509117195bc92ce1cabc31a4226dacdfcb8761,That’s so much worse… 😬 - Matt Rife - #friendshipquote #friendshiptip #relationshipsadvice #relationshiptip #realtalks #mattrife,kinha,1,7,29,0,Stand-Up Comedy,https://video-cdn.socialverseapp.com/kinha_87f8ee6f-fd22-426c-ac31-6d37f2ca5f6b.0000002.jpg
1239,15def853ada051f29ca8cc7939d7d5625f1db4fb,Abscess analogy for trauma is spot on. 👏 #dailywisdom #wisdom #dailyinspiration,kinha,0,3,17,0,Educational/Informative,https://video-cdn.socialverseapp.com/kinha_30065f34-a26e-40d0-9bd4-3283d8258866.0000002.jpg
1240,4bb230baf6865a588bbea42b73b30c4f5206c57d,Leadership isn't just for CEOs and presidents. We ALL can lead. Because leadership's mostly a mindset and a way of doing things.Hope these insights on the true meaning of leadership help you multiply your productivity,kinha,2,6,36,1,Motivational,https://video-cdn.socialverseapp.com/kinha_e40b24aa-58ad-4df8-8890-b075b415cf72.0000002.jpg
1241,a3f254f416b43d5b522678a5f913fe2eac7270f9,“Listen to what they do…” 💯 - Justin Waller #relationshipsadvice #relationshiptip #relationshipgoal #realtalks #justinwaller,kinha,1,7,33,2,Educational/Relationship Advice,https://video-cdn.socialverseapp.com/kinha_e19791b6-bd3b-4465-9d87-e310f084776a.0000002.jpg
1242,3d5c386df70a27e6f5d13c7e1ad8e74c2946faf8,Am I traumitized_ #dailyinspiration #wisdom #motivation,kinha,2,13,28,1,Educational/Informative,https://video-cdn.socialverseapp.com/kinha_19f4c860-d03a-4c5b-bede-81c402b65c25.0000002.jpg
1243,a209fc22fe25bcd5b103b8d03ae1168d5b3cec00,“Listen to what they do…” 💯 - Justin Waller #relationshipsadvice #relationshiptip #relationshipgoal #realtalks #justinwaller,kinha,0,18,35,0,informational/educational,https://video-cdn.socialverseapp.com/kinha_000dc7c0-5348-4270-842a-13cd7489076c.0000002.jpg
1244,baee381f6d288f58cbf6002926c74246c42ce266,World-class performance is less about your genetics and more about your habits.Make the decision to start the new practices that will help you live your genius. And then show it to the world.#leadership #productivity #service,kinha,1,12,32,1,motivational,https://video-cdn.socialverseapp.com/kinha_b34ec8b6-60c2-4d43-8b3a-7fd30b983560.0000002.jpg
1245,82fea3dfe2da452b8dc0b58f5990d8f857c9b5f6,“Giftedness” is a myth. Elite performance is so much more about daily habits over natural genius. #leadership #productivity #service #practice,kinha,0,11,31,5,Motivational Presentation,https://video-cdn.socialverseapp.com/kinha_4ca5be37-35c9-41d4-bdf8-b429803f0207.0000002.jpg
1246,eb9209d39e7a4a30ef4d62b4128e3948fa921ca1,“The Blame Game…” 🤍 - Sara Al Madani - Credits_ On a Mission - #lifeadvices #lifequote #mindsetgrowth #mindsetmatter #realtalks #saraalmadani #blamegame,kinha,3,21,35,0,motivational speaking / personal development,https://video-cdn.socialverseapp.com/kinha_ff00524d-291c-40bd-820d-a16d58c4ec9c.0000002.jpg
1247,c254b86cacfbf56588baead5f2a917d089740ebb,“No one’s coming…” 🤍 - Ed Mylett - #lifeadvices #lifequote #lifetip  #successquote #adviceforguys #adviceforboy #realtalks #edmylett,kinha,1,15,22,1,Motivational speaking,https://video-cdn.socialverseapp.com/kinha_39a33dcc-2268-4b11-b744-7a0771ff323b.0000002.jpg
1248,cab75846edb29da59774bd41a82a7e43ff88daa5,The Biggest Red Flag… 🚩 - Matt Rife - Credits_ Whitney - #friendshipquote #friendshipadvice #friendshipgoal #maleandfemalefriends #menandwomenfriendships #mattrife,kinha,2,14,20,3,Conversational vlog,https://video-cdn.socialverseapp.com/kinha_3859dd34-e637-4b14-b798-20a29c611a36.0000002.jpg
1249,41d77d0d7f36b8fe76f6d9e756a31a56f5c516a6,"Right here, right now! Powerful! #wisdom #motivation #inspiration",kinha,3,14,35,2,Motivational/Self-help,https://video-cdn.socialverseapp.com/kinha_5c396ce7-7c88-492a-a059-e732e9d11539.0000002.jpg
1250,e1c735c454d9386b25bb4922a3f4d688a5a1b9bb,🙏🏽,kinha,1,18,36,0,Motivational speaking,https://video-cdn.socialverseapp.com/kinha_61d2cbdc-f0d1-46e4-b9a1-79da1ccb6ce9.0000002.jpg
1251,255298e3820376fb6839920ce5848fe8463c925a,Do we desire external validation_ #wisdom #motivation #inspiration,kinha,4,38,39,3,Informational/Inspirational,https://video-cdn.socialverseapp.com/kinha_f4a0b05d-79fd-435f-9053-38f8c3c2cbf7.0000002.jpg
1252,60ef1ffc92a8bbe66eea5eb03fc085ca0b22f966,Solana is heading up 📈,michaeldadziie,3,26,15,0,Cryptocurrency Analysis,https://video-cdn.socialverseapp.com/michaeldadziie_1b4c42b4-cebd-47ad-a06c-1739196154fd.0000002.jpg
1253,c775a07d5c59f79db17e4f0333e7b2d8a8e7a34c,Replying to @Thomas darya You are right for some! #pepe #crypto #memecoins,kinha,3,64,18,0,Educational/Informational,https://video-cdn.socialverseapp.com/kinha_006adc2b-a5b3-4097-83db-594588709fa1.0000002.jpg
1255,9e710105f540d08ebca8587d3086d2de2700a6d1,Shinobi ninja is the play for 2024! Solana is beating eth in every metric. Dont be a jeet #endthestruggletogether #token2049 #shinonbininja #nkds,kinha,2,54,19,0,educational/financial commentary,https://video-cdn.socialverseapp.com/kinha_3ce24b82-97fb-4f37-8281-1690d15fa7d2.0000002.jpg
1256,6a11df5f5516244bf10983ca883b48e622dcbe3b,Memecoins are wild! #trading #crypto #sol #solana #memecoins #bonk #altcoins #btc,kinha,1,50,18,1,Educational/Informative,https://video-cdn.socialverseapp.com/kinha_bd74d866-7850-4822-9636-dc59cb65a946.0000002.jpg
1257,4c631cfdaacc54d1c843f982c182d55f3d0e570c,Take part #solana #cryptonews,kinha,1,63,13,0,educational,https://video-cdn.socialverseapp.com/kinha_f8396b18-a2e4-42ac-bb6a-43b10c79e25b.0000002.jpg
1258,3f9dbe72eb7e7f881210e3a202f5481175466dba,Risposta a @Franky Sospiry  Do you hold SOLANA_ 👀 Let me know what coin I should do next 👇🏻🤯 #solana #sol #altcoin #crypto,kinha,2,44,16,0,Educational/Investment Analysis,https://video-cdn.socialverseapp.com/kinha_8ce7e46d-978e-4b75-b6bc-0c31a1a00ccf.0000002.jpg
1262,2587facb19d58cc47ac4a1dc57ca93deddcc8cef,Solana price prediction in 2025! #solana #sol #altcoins #altcoin #crypto #cryptocurrency #eth #bnb #dot #xrp #avax #ada #btc,kinha,0,34,23,0,,https://video-cdn.socialverseapp.com/kinha_4216b3ec-20db-417f-b73e-730754faa28c.0000002.jpg
1263,e061ee4db3aef083e7edc9b8a6f9a37fbb008f98,Trading memecoins in 2024 ____ $DUKO ON SOLANA #memecoins #memecoin #solana,kinha,1,30,17,0,Animated Educational Commentary,https://video-cdn.socialverseapp.com/kinha_f1fe754b-bffc-48b1-98c3-898dce112a39.0000002.jpg
1264,d23ba0d40eee766a3f626acea95efbefb4d99950,#crypto #cryptotrading #memecoin #solmemecoins #solanamemecoin (1),kinha,0,30,19,0,Educational/Informative,https://video-cdn.socialverseapp.com/kinha_3f27b670-a762-48fe-b154-c86f3cffbe31.0000002.jpg
1265,23c6152976ffcb32513c35c2053f9d268f1e332f,#crypto #cryptotrading #memecoin #solmemecoins #solanamemecoin,kinha,0,35,25,0,Financial Education/Investment,https://video-cdn.socialverseapp.com/kinha_744a9ad7-c5bc-474f-ac07-299f5070a529.0000002.jpg
1266,677f0e8fe1890b64f5aa6704e1f0d20deb9b8b2b,#crypto #memecoins to buy today! SCF on my radar! My post is NFA.  #cryptomemecoin #solanamemecoin #newmemecoin #solanacoin #solanamemes,kinha,0,14,17,0,Informative/Promotional,https://video-cdn.socialverseapp.com/kinha_d5cabd8a-70c1-4a33-a014-6361e832e761.0000002.jpg
1268,bf0bb7c03bafd1a54faaa0cbdb24d7224eefe42d,3 meme coins that will explode this bull run. N.F.A #memecoin #memecoins #solana #crypto #cryptotrading #cryptoinvesting #bullrun #fyp,kinha,0,13,19,0,Financial Education,https://video-cdn.socialverseapp.com/kinha_4f48e5c7-028d-4188-81aa-26ad639145c8.0000002.jpg
1272,66dc860a0c910faa1340856347c02973308365c5,#trading #memecoins #taylorswift #solana #solanasummer #cryptocurrency #ai,kinha,0,12,17,0,Educational / Informational,https://video-cdn.socialverseapp.com/kinha_fa8c07f7-7f00-4096-b31e-2b11117975b4.0000002.jpg
1276,1f76d6485a811c69d0b5fa6fefcdf13bd4aab34d,Daily realisation #trading #crypto #bitcoin #ethereum #solana #memecoins,kinha,0,53,24,0,Reflective/Philosophical Video,https://video-cdn.socialverseapp.com/kinha_2fd93bb2-bc16-45d9-9721-d7a078d29dd9.0000002.jpg
1277,7bd4d4aa1448f46081ce8256d22a1e1e49253114,Did you know this new memecoin on Solana_ 🥶👀 Let me know what you think about this crypto! 👇🏻 #crypto #cryptok #memecoin #altcoin #cryptonews #solana,kinha,0,23,31,0,Finance/Investment,https://video-cdn.socialverseapp.com/kinha_ea8f99d2-6bee-4d72-80d8-a8688e8cc3af.0000002.jpg
1281,46f36890a8e17d50fd77dcdf4fe276eb0561a4f4,Memecoin dreams #memecoin #trading #funny #wojak #solana #sol #xrp #brett #ponke #bobo #pepe #memecoins #memecoinseason,kinha,0,5,15,0,Animated Musical Comedy,https://video-cdn.socialverseapp.com/kinha_4c320f6b-500a-431b-8e61-95e365ae3803.0000002.jpg
1282,ec5e18fec5c78d3188cdaa4e773de64ebf521766,Nice bit of Sunday news #solana #solanamemecoin #solanamemes #trending #memecoin #bullrun2024,kinha,0,40,18,0,Investment/Finance,https://video-cdn.socialverseapp.com/kinha_c59910b1-b7c1-4b2e-8e11-b487d6fdd3de.0000002.jpg
1283,f7a231178ea3dda1dd29cd470960571ad66b7a61,Pump fun and the trenches in shambles #pumpfun #solana #memecoins,kinha,0,33,38,0,Financial Education/Analysis,https://video-cdn.socialverseapp.com/kinha_4a2ddb07-a1b6-4ce6-a3f8-ab911b243bd9.0000002.jpg
1284,80f6df0d8a0a803e6715c9b0443cdee92b52431a,Solana Buntun bridge  #ctto#sunset #Solana#calm #sky #fyp #trendingvideo,kinha,1,31,16,0,Artistic/Experimental,https://video-cdn.socialverseapp.com/kinha_3a078171-d205-4d83-b6b6-df27ee10071a.0000002.jpg
